shape,boxes,labels,models,obbs,ops,part_mesh_indices,syms
Chair_2962,dropbox/Chair/boxes/2962.mat,dropbox/Chair/labels/2962.mat,dropbox/Chair/models/38975.obj,dropbox/Chair/obbs/38975.obb,dropbox/Chair/ops/2962.mat,dropbox/Chair/part mesh indices/2962.mat,dropbox/Chair/syms/2962.mat
Chair_2963,dropbox/Chair/boxes/2963.mat,dropbox/Chair/labels/2963.mat,dropbox/Chair/models/38977.obj,dropbox/Chair/obbs/38977.obb,dropbox/Chair/ops/2963.mat,dropbox/Chair/part mesh indices/2963.mat,dropbox/Chair/syms/2963.mat
Chair_2964,dropbox/Chair/boxes/2964.mat,dropbox/Chair/labels/2964.mat,dropbox/Chair/models/38978.obj,dropbox/Chair/obbs/38978.obb,dropbox/Chair/ops/2964.mat,dropbox/Chair/part mesh indices/2964.mat,dropbox/Chair/syms/2964.mat
Chair_2965,dropbox/Chair/boxes/2965.mat,dropbox/Chair/labels/2965.mat,dropbox/Chair/models/38979.obj,dropbox/Chair/obbs/38979.obb,dropbox/Chair/ops/2965.mat,dropbox/Chair/part mesh indices/2965.mat,dropbox/Chair/syms/2965.mat
Chair_2966,dropbox/Chair/boxes/2966.mat,dropbox/Chair/labels/2966.mat,dropbox/Chair/models/38980.obj,dropbox/Chair/obbs/38980.obb,dropbox/Chair/ops/2966.mat,dropbox/Chair/part mesh indices/2966.mat,dropbox/Chair/syms/2966.mat
Chair_2967,dropbox/Chair/boxes/2967.mat,dropbox/Chair/labels/2967.mat,dropbox/Chair/models/38981.obj,dropbox/Chair/obbs/38981.obb,dropbox/Chair/ops/2967.mat,dropbox/Chair/part mesh indices/2967.mat,dropbox/Chair/syms/2967.mat
Chair_2968,dropbox/Chair/boxes/2968.mat,dropbox/Chair/labels/2968.mat,dropbox/Chair/models/38986.obj,dropbox/Chair/obbs/38986.obb,dropbox/Chair/ops/2968.mat,dropbox/Chair/part mesh indices/2968.mat,dropbox/Chair/syms/2968.mat
Chair_2969,dropbox/Chair/boxes/2969.mat,dropbox/Chair/labels/2969.mat,dropbox/Chair/models/38988.obj,dropbox/Chair/obbs/38988.obb,dropbox/Chair/ops/2969.mat,dropbox/Chair/part mesh indices/2969.mat,dropbox/Chair/syms/2969.mat
Chair_297,dropbox/Chair/boxes/297.mat,dropbox/Chair/labels/297.mat,dropbox/Chair/models/2482.obj,dropbox/Chair/obbs/2482.obb,dropbox/Chair/ops/297.mat,dropbox/Chair/part mesh indices/297.mat,dropbox/Chair/syms/297.mat
Chair_2970,dropbox/Chair/boxes/2970.mat,dropbox/Chair/labels/2970.mat,dropbox/Chair/models/38990.obj,dropbox/Chair/obbs/38990.obb,dropbox/Chair/ops/2970.mat,dropbox/Chair/part mesh indices/2970.mat,dropbox/Chair/syms/2970.mat
Chair_2971,dropbox/Chair/boxes/2971.mat,dropbox/Chair/labels/2971.mat,dropbox/Chair/models/38991.obj,dropbox/Chair/obbs/38991.obb,dropbox/Chair/ops/2971.mat,dropbox/Chair/part mesh indices/2971.mat,dropbox/Chair/syms/2971.mat
Chair_2972,dropbox/Chair/boxes/2972.mat,dropbox/Chair/labels/2972.mat,dropbox/Chair/models/38994.obj,dropbox/Chair/obbs/38994.obb,dropbox/Chair/ops/2972.mat,dropbox/Chair/part mesh indices/2972.mat,dropbox/Chair/syms/2972.mat
Chair_2973,dropbox/Chair/boxes/2973.mat,dropbox/Chair/labels/2973.mat,dropbox/Chair/models/38996.obj,dropbox/Chair/obbs/38996.obb,dropbox/Chair/ops/2973.mat,dropbox/Chair/part mesh indices/2973.mat,dropbox/Chair/syms/2973.mat
Chair_2974,dropbox/Chair/boxes/2974.mat,dropbox/Chair/labels/2974.mat,dropbox/Chair/models/38997.obj,dropbox/Chair/obbs/38997.obb,dropbox/Chair/ops/2974.mat,dropbox/Chair/part mesh indices/2974.mat,dropbox/Chair/syms/2974.mat
Chair_2975,dropbox/Chair/boxes/2975.mat,dropbox/Chair/labels/2975.mat,dropbox/Chair/models/38998.obj,dropbox/Chair/obbs/38998.obb,dropbox/Chair/ops/2975.mat,dropbox/Chair/part mesh indices/2975.mat,dropbox/Chair/syms/2975.mat
Chair_2976,dropbox/Chair/boxes/2976.mat,dropbox/Chair/labels/2976.mat,dropbox/Chair/models/38999.obj,dropbox/Chair/obbs/38999.obb,dropbox/Chair/ops/2976.mat,dropbox/Chair/part mesh indices/2976.mat,dropbox/Chair/syms/2976.mat
Chair_2977,dropbox/Chair/boxes/2977.mat,dropbox/Chair/labels/2977.mat,dropbox/Chair/models/39003.obj,dropbox/Chair/obbs/39003.obb,dropbox/Chair/ops/2977.mat,dropbox/Chair/part mesh indices/2977.mat,dropbox/Chair/syms/2977.mat
Chair_2978,dropbox/Chair/boxes/2978.mat,dropbox/Chair/labels/2978.mat,dropbox/Chair/models/39008.obj,dropbox/Chair/obbs/39008.obb,dropbox/Chair/ops/2978.mat,dropbox/Chair/part mesh indices/2978.mat,dropbox/Chair/syms/2978.mat
Chair_2979,dropbox/Chair/boxes/2979.mat,dropbox/Chair/labels/2979.mat,dropbox/Chair/models/39009.obj,dropbox/Chair/obbs/39009.obb,dropbox/Chair/ops/2979.mat,dropbox/Chair/part mesh indices/2979.mat,dropbox/Chair/syms/2979.mat
Chair_298,dropbox/Chair/boxes/298.mat,dropbox/Chair/labels/298.mat,dropbox/Chair/models/2483.obj,dropbox/Chair/obbs/2483.obb,dropbox/Chair/ops/298.mat,dropbox/Chair/part mesh indices/298.mat,dropbox/Chair/syms/298.mat
Chair_2980,dropbox/Chair/boxes/2980.mat,dropbox/Chair/labels/2980.mat,dropbox/Chair/models/39013.obj,dropbox/Chair/obbs/39013.obb,dropbox/Chair/ops/2980.mat,dropbox/Chair/part mesh indices/2980.mat,dropbox/Chair/syms/2980.mat
Chair_2981,dropbox/Chair/boxes/2981.mat,dropbox/Chair/labels/2981.mat,dropbox/Chair/models/39016.obj,dropbox/Chair/obbs/39016.obb,dropbox/Chair/ops/2981.mat,dropbox/Chair/part mesh indices/2981.mat,dropbox/Chair/syms/2981.mat
Chair_2982,dropbox/Chair/boxes/2982.mat,dropbox/Chair/labels/2982.mat,dropbox/Chair/models/39018.obj,dropbox/Chair/obbs/39018.obb,dropbox/Chair/ops/2982.mat,dropbox/Chair/part mesh indices/2982.mat,dropbox/Chair/syms/2982.mat
Chair_2983,dropbox/Chair/boxes/2983.mat,dropbox/Chair/labels/2983.mat,dropbox/Chair/models/39019.obj,dropbox/Chair/obbs/39019.obb,dropbox/Chair/ops/2983.mat,dropbox/Chair/part mesh indices/2983.mat,dropbox/Chair/syms/2983.mat
Chair_2984,dropbox/Chair/boxes/2984.mat,dropbox/Chair/labels/2984.mat,dropbox/Chair/models/39020.obj,dropbox/Chair/obbs/39020.obb,dropbox/Chair/ops/2984.mat,dropbox/Chair/part mesh indices/2984.mat,dropbox/Chair/syms/2984.mat
Chair_2985,dropbox/Chair/boxes/2985.mat,dropbox/Chair/labels/2985.mat,dropbox/Chair/models/39023.obj,dropbox/Chair/obbs/39023.obb,dropbox/Chair/ops/2985.mat,dropbox/Chair/part mesh indices/2985.mat,dropbox/Chair/syms/2985.mat
Chair_2986,dropbox/Chair/boxes/2986.mat,dropbox/Chair/labels/2986.mat,dropbox/Chair/models/39025.obj,dropbox/Chair/obbs/39025.obb,dropbox/Chair/ops/2986.mat,dropbox/Chair/part mesh indices/2986.mat,dropbox/Chair/syms/2986.mat
Chair_2987,dropbox/Chair/boxes/2987.mat,dropbox/Chair/labels/2987.mat,dropbox/Chair/models/39029.obj,dropbox/Chair/obbs/39029.obb,dropbox/Chair/ops/2987.mat,dropbox/Chair/part mesh indices/2987.mat,dropbox/Chair/syms/2987.mat
Chair_2988,dropbox/Chair/boxes/2988.mat,dropbox/Chair/labels/2988.mat,dropbox/Chair/models/39034.obj,dropbox/Chair/obbs/39034.obb,dropbox/Chair/ops/2988.mat,dropbox/Chair/part mesh indices/2988.mat,dropbox/Chair/syms/2988.mat
Chair_2989,dropbox/Chair/boxes/2989.mat,dropbox/Chair/labels/2989.mat,dropbox/Chair/models/39035.obj,dropbox/Chair/obbs/39035.obb,dropbox/Chair/ops/2989.mat,dropbox/Chair/part mesh indices/2989.mat,dropbox/Chair/syms/2989.mat
Chair_299,dropbox/Chair/boxes/299.mat,dropbox/Chair/labels/299.mat,dropbox/Chair/models/2485.obj,dropbox/Chair/obbs/2485.obb,dropbox/Chair/ops/299.mat,dropbox/Chair/part mesh indices/299.mat,dropbox/Chair/syms/299.mat
Chair_2990,dropbox/Chair/boxes/2990.mat,dropbox/Chair/labels/2990.mat,dropbox/Chair/models/39036.obj,dropbox/Chair/obbs/39036.obb,dropbox/Chair/ops/2990.mat,dropbox/Chair/part mesh indices/2990.mat,dropbox/Chair/syms/2990.mat
Chair_2991,dropbox/Chair/boxes/2991.mat,dropbox/Chair/labels/2991.mat,dropbox/Chair/models/39038.obj,dropbox/Chair/obbs/39038.obb,dropbox/Chair/ops/2991.mat,dropbox/Chair/part mesh indices/2991.mat,dropbox/Chair/syms/2991.mat
Chair_2992,dropbox/Chair/boxes/2992.mat,dropbox/Chair/labels/2992.mat,dropbox/Chair/models/39040.obj,dropbox/Chair/obbs/39040.obb,dropbox/Chair/ops/2992.mat,dropbox/Chair/part mesh indices/2992.mat,dropbox/Chair/syms/2992.mat
Chair_2993,dropbox/Chair/boxes/2993.mat,dropbox/Chair/labels/2993.mat,dropbox/Chair/models/39042.obj,dropbox/Chair/obbs/39042.obb,dropbox/Chair/ops/2993.mat,dropbox/Chair/part mesh indices/2993.mat,dropbox/Chair/syms/2993.mat
Chair_2994,dropbox/Chair/boxes/2994.mat,dropbox/Chair/labels/2994.mat,dropbox/Chair/models/39046.obj,dropbox/Chair/obbs/39046.obb,dropbox/Chair/ops/2994.mat,dropbox/Chair/part mesh indices/2994.mat,dropbox/Chair/syms/2994.mat
Chair_2995,dropbox/Chair/boxes/2995.mat,dropbox/Chair/labels/2995.mat,dropbox/Chair/models/39048.obj,dropbox/Chair/obbs/39048.obb,dropbox/Chair/ops/2995.mat,dropbox/Chair/part mesh indices/2995.mat,dropbox/Chair/syms/2995.mat
Chair_2996,dropbox/Chair/boxes/2996.mat,dropbox/Chair/labels/2996.mat,dropbox/Chair/models/39049.obj,dropbox/Chair/obbs/39049.obb,dropbox/Chair/ops/2996.mat,dropbox/Chair/part mesh indices/2996.mat,dropbox/Chair/syms/2996.mat
Chair_2997,dropbox/Chair/boxes/2997.mat,dropbox/Chair/labels/2997.mat,dropbox/Chair/models/39051.obj,dropbox/Chair/obbs/39051.obb,dropbox/Chair/ops/2997.mat,dropbox/Chair/part mesh indices/2997.mat,dropbox/Chair/syms/2997.mat
Chair_2998,dropbox/Chair/boxes/2998.mat,dropbox/Chair/labels/2998.mat,dropbox/Chair/models/39052.obj,dropbox/Chair/obbs/39052.obb,dropbox/Chair/ops/2998.mat,dropbox/Chair/part mesh indices/2998.mat,dropbox/Chair/syms/2998.mat
Chair_2999,dropbox/Chair/boxes/2999.mat,dropbox/Chair/labels/2999.mat,dropbox/Chair/models/39055.obj,dropbox/Chair/obbs/39055.obb,dropbox/Chair/ops/2999.mat,dropbox/Chair/part mesh indices/2999.mat,dropbox/Chair/syms/2999.mat
Chair_3,dropbox/Chair/boxes/3.mat,dropbox/Chair/labels/3.mat,dropbox/Chair/models/1277.obj,dropbox/Chair/obbs/1277.obb,dropbox/Chair/ops/3.mat,dropbox/Chair/part mesh indices/3.mat,dropbox/Chair/syms/3.mat
Chair_30,dropbox/Chair/boxes/30.mat,dropbox/Chair/labels/30.mat,dropbox/Chair/models/1364.obj,dropbox/Chair/obbs/1364.obb,dropbox/Chair/ops/30.mat,dropbox/Chair/part mesh indices/30.mat,dropbox/Chair/syms/30.mat
Chair_300,dropbox/Chair/boxes/300.mat,dropbox/Chair/labels/300.mat,dropbox/Chair/models/2486.obj,dropbox/Chair/obbs/2486.obb,dropbox/Chair/ops/300.mat,dropbox/Chair/part mesh indices/300.mat,dropbox/Chair/syms/300.mat
Chair_3000,dropbox/Chair/boxes/3000.mat,dropbox/Chair/labels/3000.mat,dropbox/Chair/models/39056.obj,dropbox/Chair/obbs/39056.obb,dropbox/Chair/ops/3000.mat,dropbox/Chair/part mesh indices/3000.mat,dropbox/Chair/syms/3000.mat
Chair_3001,dropbox/Chair/boxes/3001.mat,dropbox/Chair/labels/3001.mat,dropbox/Chair/models/39057.obj,dropbox/Chair/obbs/39057.obb,dropbox/Chair/ops/3001.mat,dropbox/Chair/part mesh indices/3001.mat,dropbox/Chair/syms/3001.mat
Chair_3002,dropbox/Chair/boxes/3002.mat,dropbox/Chair/labels/3002.mat,dropbox/Chair/models/39059.obj,dropbox/Chair/obbs/39059.obb,dropbox/Chair/ops/3002.mat,dropbox/Chair/part mesh indices/3002.mat,dropbox/Chair/syms/3002.mat
Chair_3003,dropbox/Chair/boxes/3003.mat,dropbox/Chair/labels/3003.mat,dropbox/Chair/models/39060.obj,dropbox/Chair/obbs/39060.obb,dropbox/Chair/ops/3003.mat,dropbox/Chair/part mesh indices/3003.mat,dropbox/Chair/syms/3003.mat
Chair_3004,dropbox/Chair/boxes/3004.mat,dropbox/Chair/labels/3004.mat,dropbox/Chair/models/39061.obj,dropbox/Chair/obbs/39061.obb,dropbox/Chair/ops/3004.mat,dropbox/Chair/part mesh indices/3004.mat,dropbox/Chair/syms/3004.mat
Chair_3005,dropbox/Chair/boxes/3005.mat,dropbox/Chair/labels/3005.mat,dropbox/Chair/models/39063.obj,dropbox/Chair/obbs/39063.obb,dropbox/Chair/ops/3005.mat,dropbox/Chair/part mesh indices/3005.mat,dropbox/Chair/syms/3005.mat
Chair_3006,dropbox/Chair/boxes/3006.mat,dropbox/Chair/labels/3006.mat,dropbox/Chair/models/39066.obj,dropbox/Chair/obbs/39066.obb,dropbox/Chair/ops/3006.mat,dropbox/Chair/part mesh indices/3006.mat,dropbox/Chair/syms/3006.mat
Chair_3007,dropbox/Chair/boxes/3007.mat,dropbox/Chair/labels/3007.mat,dropbox/Chair/models/39067.obj,dropbox/Chair/obbs/39067.obb,dropbox/Chair/ops/3007.mat,dropbox/Chair/part mesh indices/3007.mat,dropbox/Chair/syms/3007.mat
Chair_3008,dropbox/Chair/boxes/3008.mat,dropbox/Chair/labels/3008.mat,dropbox/Chair/models/39068.obj,dropbox/Chair/obbs/39068.obb,dropbox/Chair/ops/3008.mat,dropbox/Chair/part mesh indices/3008.mat,dropbox/Chair/syms/3008.mat
Chair_3009,dropbox/Chair/boxes/3009.mat,dropbox/Chair/labels/3009.mat,dropbox/Chair/models/39069.obj,dropbox/Chair/obbs/39069.obb,dropbox/Chair/ops/3009.mat,dropbox/Chair/part mesh indices/3009.mat,dropbox/Chair/syms/3009.mat
Chair_301,dropbox/Chair/boxes/301.mat,dropbox/Chair/labels/301.mat,dropbox/Chair/models/2488.obj,dropbox/Chair/obbs/2488.obb,dropbox/Chair/ops/301.mat,dropbox/Chair/part mesh indices/301.mat,dropbox/Chair/syms/301.mat
Chair_3010,dropbox/Chair/boxes/3010.mat,dropbox/Chair/labels/3010.mat,dropbox/Chair/models/39071.obj,dropbox/Chair/obbs/39071.obb,dropbox/Chair/ops/3010.mat,dropbox/Chair/part mesh indices/3010.mat,dropbox/Chair/syms/3010.mat
Chair_3011,dropbox/Chair/boxes/3011.mat,dropbox/Chair/labels/3011.mat,dropbox/Chair/models/39073.obj,dropbox/Chair/obbs/39073.obb,dropbox/Chair/ops/3011.mat,dropbox/Chair/part mesh indices/3011.mat,dropbox/Chair/syms/3011.mat
Chair_3012,dropbox/Chair/boxes/3012.mat,dropbox/Chair/labels/3012.mat,dropbox/Chair/models/39076.obj,dropbox/Chair/obbs/39076.obb,dropbox/Chair/ops/3012.mat,dropbox/Chair/part mesh indices/3012.mat,dropbox/Chair/syms/3012.mat
Chair_3013,dropbox/Chair/boxes/3013.mat,dropbox/Chair/labels/3013.mat,dropbox/Chair/models/39077.obj,dropbox/Chair/obbs/39077.obb,dropbox/Chair/ops/3013.mat,dropbox/Chair/part mesh indices/3013.mat,dropbox/Chair/syms/3013.mat
Chair_3014,dropbox/Chair/boxes/3014.mat,dropbox/Chair/labels/3014.mat,dropbox/Chair/models/39078.obj,dropbox/Chair/obbs/39078.obb,dropbox/Chair/ops/3014.mat,dropbox/Chair/part mesh indices/3014.mat,dropbox/Chair/syms/3014.mat
Chair_3015,dropbox/Chair/boxes/3015.mat,dropbox/Chair/labels/3015.mat,dropbox/Chair/models/39081.obj,dropbox/Chair/obbs/39081.obb,dropbox/Chair/ops/3015.mat,dropbox/Chair/part mesh indices/3015.mat,dropbox/Chair/syms/3015.mat
Chair_3016,dropbox/Chair/boxes/3016.mat,dropbox/Chair/labels/3016.mat,dropbox/Chair/models/39082.obj,dropbox/Chair/obbs/39082.obb,dropbox/Chair/ops/3016.mat,dropbox/Chair/part mesh indices/3016.mat,dropbox/Chair/syms/3016.mat
Chair_3017,dropbox/Chair/boxes/3017.mat,dropbox/Chair/labels/3017.mat,dropbox/Chair/models/39083.obj,dropbox/Chair/obbs/39083.obb,dropbox/Chair/ops/3017.mat,dropbox/Chair/part mesh indices/3017.mat,dropbox/Chair/syms/3017.mat
Chair_3018,dropbox/Chair/boxes/3018.mat,dropbox/Chair/labels/3018.mat,dropbox/Chair/models/39085.obj,dropbox/Chair/obbs/39085.obb,dropbox/Chair/ops/3018.mat,dropbox/Chair/part mesh indices/3018.mat,dropbox/Chair/syms/3018.mat
Chair_3019,dropbox/Chair/boxes/3019.mat,dropbox/Chair/labels/3019.mat,dropbox/Chair/models/39087.obj,dropbox/Chair/obbs/39087.obb,dropbox/Chair/ops/3019.mat,dropbox/Chair/part mesh indices/3019.mat,dropbox/Chair/syms/3019.mat
Chair_302,dropbox/Chair/boxes/302.mat,dropbox/Chair/labels/302.mat,dropbox/Chair/models/2489.obj,dropbox/Chair/obbs/2489.obb,dropbox/Chair/ops/302.mat,dropbox/Chair/part mesh indices/302.mat,dropbox/Chair/syms/302.mat
Chair_3020,dropbox/Chair/boxes/3020.mat,dropbox/Chair/labels/3020.mat,dropbox/Chair/models/39091.obj,dropbox/Chair/obbs/39091.obb,dropbox/Chair/ops/3020.mat,dropbox/Chair/part mesh indices/3020.mat,dropbox/Chair/syms/3020.mat
Chair_3021,dropbox/Chair/boxes/3021.mat,dropbox/Chair/labels/3021.mat,dropbox/Chair/models/39095.obj,dropbox/Chair/obbs/39095.obb,dropbox/Chair/ops/3021.mat,dropbox/Chair/part mesh indices/3021.mat,dropbox/Chair/syms/3021.mat
Chair_3022,dropbox/Chair/boxes/3022.mat,dropbox/Chair/labels/3022.mat,dropbox/Chair/models/39096.obj,dropbox/Chair/obbs/39096.obb,dropbox/Chair/ops/3022.mat,dropbox/Chair/part mesh indices/3022.mat,dropbox/Chair/syms/3022.mat
Chair_3023,dropbox/Chair/boxes/3023.mat,dropbox/Chair/labels/3023.mat,dropbox/Chair/models/39097.obj,dropbox/Chair/obbs/39097.obb,dropbox/Chair/ops/3023.mat,dropbox/Chair/part mesh indices/3023.mat,dropbox/Chair/syms/3023.mat
Chair_3024,dropbox/Chair/boxes/3024.mat,dropbox/Chair/labels/3024.mat,dropbox/Chair/models/39098.obj,dropbox/Chair/obbs/39098.obb,dropbox/Chair/ops/3024.mat,dropbox/Chair/part mesh indices/3024.mat,dropbox/Chair/syms/3024.mat
Chair_3025,dropbox/Chair/boxes/3025.mat,dropbox/Chair/labels/3025.mat,dropbox/Chair/models/39101.obj,dropbox/Chair/obbs/39101.obb,dropbox/Chair/ops/3025.mat,dropbox/Chair/part mesh indices/3025.mat,dropbox/Chair/syms/3025.mat
Chair_3026,dropbox/Chair/boxes/3026.mat,dropbox/Chair/labels/3026.mat,dropbox/Chair/models/39103.obj,dropbox/Chair/obbs/39103.obb,dropbox/Chair/ops/3026.mat,dropbox/Chair/part mesh indices/3026.mat,dropbox/Chair/syms/3026.mat
Chair_3027,dropbox/Chair/boxes/3027.mat,dropbox/Chair/labels/3027.mat,dropbox/Chair/models/39105.obj,dropbox/Chair/obbs/39105.obb,dropbox/Chair/ops/3027.mat,dropbox/Chair/part mesh indices/3027.mat,dropbox/Chair/syms/3027.mat
Chair_3028,dropbox/Chair/boxes/3028.mat,dropbox/Chair/labels/3028.mat,dropbox/Chair/models/39111.obj,dropbox/Chair/obbs/39111.obb,dropbox/Chair/ops/3028.mat,dropbox/Chair/part mesh indices/3028.mat,dropbox/Chair/syms/3028.mat
Chair_3029,dropbox/Chair/boxes/3029.mat,dropbox/Chair/labels/3029.mat,dropbox/Chair/models/39112.obj,dropbox/Chair/obbs/39112.obb,dropbox/Chair/ops/3029.mat,dropbox/Chair/part mesh indices/3029.mat,dropbox/Chair/syms/3029.mat
Chair_303,dropbox/Chair/boxes/303.mat,dropbox/Chair/labels/303.mat,dropbox/Chair/models/2491.obj,dropbox/Chair/obbs/2491.obb,dropbox/Chair/ops/303.mat,dropbox/Chair/part mesh indices/303.mat,dropbox/Chair/syms/303.mat
Chair_3030,dropbox/Chair/boxes/3030.mat,dropbox/Chair/labels/3030.mat,dropbox/Chair/models/39113.obj,dropbox/Chair/obbs/39113.obb,dropbox/Chair/ops/3030.mat,dropbox/Chair/part mesh indices/3030.mat,dropbox/Chair/syms/3030.mat
Chair_3031,dropbox/Chair/boxes/3031.mat,dropbox/Chair/labels/3031.mat,dropbox/Chair/models/39114.obj,dropbox/Chair/obbs/39114.obb,dropbox/Chair/ops/3031.mat,dropbox/Chair/part mesh indices/3031.mat,dropbox/Chair/syms/3031.mat
Chair_3032,dropbox/Chair/boxes/3032.mat,dropbox/Chair/labels/3032.mat,dropbox/Chair/models/39115.obj,dropbox/Chair/obbs/39115.obb,dropbox/Chair/ops/3032.mat,dropbox/Chair/part mesh indices/3032.mat,dropbox/Chair/syms/3032.mat
Chair_3033,dropbox/Chair/boxes/3033.mat,dropbox/Chair/labels/3033.mat,dropbox/Chair/models/39116.obj,dropbox/Chair/obbs/39116.obb,dropbox/Chair/ops/3033.mat,dropbox/Chair/part mesh indices/3033.mat,dropbox/Chair/syms/3033.mat
Chair_3034,dropbox/Chair/boxes/3034.mat,dropbox/Chair/labels/3034.mat,dropbox/Chair/models/39117.obj,dropbox/Chair/obbs/39117.obb,dropbox/Chair/ops/3034.mat,dropbox/Chair/part mesh indices/3034.mat,dropbox/Chair/syms/3034.mat
Chair_3035,dropbox/Chair/boxes/3035.mat,dropbox/Chair/labels/3035.mat,dropbox/Chair/models/39118.obj,dropbox/Chair/obbs/39118.obb,dropbox/Chair/ops/3035.mat,dropbox/Chair/part mesh indices/3035.mat,dropbox/Chair/syms/3035.mat
Chair_3036,dropbox/Chair/boxes/3036.mat,dropbox/Chair/labels/3036.mat,dropbox/Chair/models/39119.obj,dropbox/Chair/obbs/39119.obb,dropbox/Chair/ops/3036.mat,dropbox/Chair/part mesh indices/3036.mat,dropbox/Chair/syms/3036.mat
Chair_3037,dropbox/Chair/boxes/3037.mat,dropbox/Chair/labels/3037.mat,dropbox/Chair/models/39120.obj,dropbox/Chair/obbs/39120.obb,dropbox/Chair/ops/3037.mat,dropbox/Chair/part mesh indices/3037.mat,dropbox/Chair/syms/3037.mat
Chair_3038,dropbox/Chair/boxes/3038.mat,dropbox/Chair/labels/3038.mat,dropbox/Chair/models/39121.obj,dropbox/Chair/obbs/39121.obb,dropbox/Chair/ops/3038.mat,dropbox/Chair/part mesh indices/3038.mat,dropbox/Chair/syms/3038.mat
Chair_3039,dropbox/Chair/boxes/3039.mat,dropbox/Chair/labels/3039.mat,dropbox/Chair/models/39125.obj,dropbox/Chair/obbs/39125.obb,dropbox/Chair/ops/3039.mat,dropbox/Chair/part mesh indices/3039.mat,dropbox/Chair/syms/3039.mat
Chair_304,dropbox/Chair/boxes/304.mat,dropbox/Chair/labels/304.mat,dropbox/Chair/models/2493.obj,dropbox/Chair/obbs/2493.obb,dropbox/Chair/ops/304.mat,dropbox/Chair/part mesh indices/304.mat,dropbox/Chair/syms/304.mat
Chair_3040,dropbox/Chair/boxes/3040.mat,dropbox/Chair/labels/3040.mat,dropbox/Chair/models/39126.obj,dropbox/Chair/obbs/39126.obb,dropbox/Chair/ops/3040.mat,dropbox/Chair/part mesh indices/3040.mat,dropbox/Chair/syms/3040.mat
Chair_3041,dropbox/Chair/boxes/3041.mat,dropbox/Chair/labels/3041.mat,dropbox/Chair/models/39127.obj,dropbox/Chair/obbs/39127.obb,dropbox/Chair/ops/3041.mat,dropbox/Chair/part mesh indices/3041.mat,dropbox/Chair/syms/3041.mat
Chair_3042,dropbox/Chair/boxes/3042.mat,dropbox/Chair/labels/3042.mat,dropbox/Chair/models/39128.obj,dropbox/Chair/obbs/39128.obb,dropbox/Chair/ops/3042.mat,dropbox/Chair/part mesh indices/3042.mat,dropbox/Chair/syms/3042.mat
Chair_3043,dropbox/Chair/boxes/3043.mat,dropbox/Chair/labels/3043.mat,dropbox/Chair/models/39129.obj,dropbox/Chair/obbs/39129.obb,dropbox/Chair/ops/3043.mat,dropbox/Chair/part mesh indices/3043.mat,dropbox/Chair/syms/3043.mat
Chair_3044,dropbox/Chair/boxes/3044.mat,dropbox/Chair/labels/3044.mat,dropbox/Chair/models/39133.obj,dropbox/Chair/obbs/39133.obb,dropbox/Chair/ops/3044.mat,dropbox/Chair/part mesh indices/3044.mat,dropbox/Chair/syms/3044.mat
Chair_3045,dropbox/Chair/boxes/3045.mat,dropbox/Chair/labels/3045.mat,dropbox/Chair/models/39135.obj,dropbox/Chair/obbs/39135.obb,dropbox/Chair/ops/3045.mat,dropbox/Chair/part mesh indices/3045.mat,dropbox/Chair/syms/3045.mat
Chair_3046,dropbox/Chair/boxes/3046.mat,dropbox/Chair/labels/3046.mat,dropbox/Chair/models/39136.obj,dropbox/Chair/obbs/39136.obb,dropbox/Chair/ops/3046.mat,dropbox/Chair/part mesh indices/3046.mat,dropbox/Chair/syms/3046.mat
Chair_3047,dropbox/Chair/boxes/3047.mat,dropbox/Chair/labels/3047.mat,dropbox/Chair/models/39140.obj,dropbox/Chair/obbs/39140.obb,dropbox/Chair/ops/3047.mat,dropbox/Chair/part mesh indices/3047.mat,dropbox/Chair/syms/3047.mat
Chair_3048,dropbox/Chair/boxes/3048.mat,dropbox/Chair/labels/3048.mat,dropbox/Chair/models/39141.obj,dropbox/Chair/obbs/39141.obb,dropbox/Chair/ops/3048.mat,dropbox/Chair/part mesh indices/3048.mat,dropbox/Chair/syms/3048.mat
Chair_3049,dropbox/Chair/boxes/3049.mat,dropbox/Chair/labels/3049.mat,dropbox/Chair/models/39142.obj,dropbox/Chair/obbs/39142.obb,dropbox/Chair/ops/3049.mat,dropbox/Chair/part mesh indices/3049.mat,dropbox/Chair/syms/3049.mat
Chair_305,dropbox/Chair/boxes/305.mat,dropbox/Chair/labels/305.mat,dropbox/Chair/models/2494.obj,dropbox/Chair/obbs/2494.obb,dropbox/Chair/ops/305.mat,dropbox/Chair/part mesh indices/305.mat,dropbox/Chair/syms/305.mat
